NAME,TEAM,PLAYER_ID_AVG,GP,W,L,W_PCT,MIN_AVG,FGM_AVG,FGA_AVG,FG_PCT_AVG,FG3M_AVG,FG3A_AVG,FG3_PCT_AVG,FTM_AVG,FTA_AVG,FT_PCT_AVG,OREB_AVG,DREB_AVG,REB_AVG,AST_AVG,TOV_AVG,STL_AVG,BLK_AVG,BLKA,PF_AVG,PFD,PTS_AVG,PLUS_MINUS_AVG,DD2,TD3,STATUS,PLAYER_ID,JERSEYNUM,POSITION,STARTER,ONCOURT,PLAYED,NOTPLAYINGREASON,NOTPLAYINGDESCRIPTION,AST,BLK,BLKR,FGA,FGM,FG_PCT,PF_OFF,FOULSDRAWN,PF,PF_TECH,FTA,FTM,FT_PCT,MINUS,MIN,PLUS,PLUS_MINUS,PTS,PTS_FASTBREAK,PTS_PAINT,PTS_2NDCHANCE,DREB,OREB,REB,STL,FG3A,FG3M,FG3_PCT,TOV,FG2A,FG2M,FG2_PCT,OPP,OWN_SCORE,OPP_SCORE,CLOCK,PERIOD,DATE_UPDATED_EST,SET_EASY,TIER_EASY,SERIES_EASY,PLAY_EASY,DATE_MOMENT,TEAM_TS,COUNT_EASY,OWNED,UNIQUE_OWNERS,IN_PACKS,MINTED,TS_HELD,CS,LOW_ASK_EASY,4HCHANGE_EASY,24H,7D,LISTINGS,TSD,ROOKIE_PREMIERE,ROOKIE_MINT,ROOKIE_YEAR,EDITION_STATE,PLAY_ID,SET_ID,TS_LINK,SET_HARD,TIER_HARD,SERIES_HARD,PLAY_HARD,COUNT_HARD,LOW_ASK_HARD,4HCHANGE_HARD,DIFFERENTIAL,EASY_MOMENT,HARD_MOMENT,SCORE,GAME_CLOCK,PTS_PROJ
Obi Toppin,NYK,1630167,42,21,21,0.5,15.698253968253969,2.8333333333333335,5.404761904761905,0.524,0.30952380952380953,1.5714285714285714,0.197,1.3571428571428572,1.7619047619047619,0.77,0.9285714285714286,2.619047619047619,3.5476190476190474,0.9761904761904762,0.7619047619047619,0.2857142857142857,0.47619047619047616,0.42857142857142855,1.380952380952381,1,7.333333333333333,104,1,0,ACTIVE,1630167.0,1,nan,0,-,1,nan,nan,1,1,0,2,1,0.5,0,0.0,0,0,0,0,0.0,14,7.916666666666667,18,4,2,2,2,0,0,0,0,0,1,0,0.0,0,1,1,1.0,LAC,110,102,,0.0,2022-01-24 03:02,Base Set,Common,3,Dunk,2021-11-16 00:30:00+00:00,New York Knicks,60000,30442.0,0.0,13585.0,17439.0,0.0,2.0,3,0.0,0.0,0.0,2360.0,nan,nan,nan,nan,VISIBLE,ec5a581d-0963-4404-8166-2d060c7bb2e1,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+ec5a581d-0963-4404-8166-2d060c7bb2e1,Metallic Silver FE,Fandom,3,Dunk,17828,12,-7.69,8,Base Set-Common-3-Dunk,Metallic Silver FE-Fandom-3-Dunk,110-102,Final,2.0
Quentin Grimes,NYK,1629656,29,15,14,0.517,14.794942528735632,1.8275862068965518,4.551724137931035,0.402,1.4137931034482758,3.6206896551724137,0.39,0.20689655172413793,0.3103448275862069,0.667,0.3448275862068966,1.1379310344827587,1.4827586206896552,0.9655172413793104,0.5862068965517241,0.5517241379310345,0.13793103448275862,0.06896551724137931,1.3793103448275863,0,5.275862068965517,-38,0,0,ACTIVE,1629656.0,6,nan,0,-,1,nan,nan,0,0,1,10,2,0.2,0,0.0,1,0,0,0,0.0,44,19.916666666666668,43,-1,6,0,0,0,0,2,2,0,6,2,0.333333333333333,1,4,0,0.0,LAC,110,102,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,nan,nan,110-102,Final,6.0
RJ Barrett,NYK,1629628,40,21,19,0.525,32.5395,6.15,14.825,0.415,1.95,5.475,0.356,2.95,4.225,0.698,0.8,5.075,5.875,2.525,1.95,0.5,0.325,1.275,2.1,3,17.2,-124,3,0,ACTIVE,1629628.0,9,SF,1,-,1,nan,nan,6,1,2,24,9,0.375,0,5.0,3,1,7,7,1.0,92,42.6155,99,7,28,6,12,0,12,2,14,0,5,3,0.6,1,19,6,0.31578947368421,LAC,110,102,,0.0,2022-01-24 02:36,Base Set,Common,2,Dunk,2021-03-12 01:00:00+00:00,New York Knicks,40000,36164.0,0.0,2617.0,1233.0,0.0,12.0,5,0.0,-16.67,0.0,1450.0,False,False,False,False,VISIBLE,47cd43c3-83b8-4104-9a5a-6076818ecdf3,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+47cd43c3-83b8-4104-9a5a-6076818ecdf3,Rising Stars,Rare,2,Dunk,2021,211,-4.09,8,Base Set-Common-2-Dunk,Rising Stars-Rare-2-Dunk,110-102,Final,28.0
Taj Gibson,NYK,201959,30,15,15,0.5,18.663333333333334,1.4,2.8333333333333335,0.494,0.13333333333333333,0.5,0.267,0.6333333333333333,0.9,0.704,1.6333333333333333,2.8,4.433333333333334,0.7,0.7,0.43333333333333335,0.8666666666666667,0.16666666666666666,2.7,0,3.566666666666667,42,0,0,ACTIVE,201959.0,67,nan,0,-,1,nan,nan,0,0,0,0,0,0.0,0,0.0,4,0,0,0,0.0,10,5.583333333333333,10,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0,0,0.0,LAC,110,102,,0.0,2022-01-24 02:35,Base Set,Common,2,Dunk,2021-03-25 23:30:00+00:00,New York Knicks,12000,10408.0,0.0,944.0,648.0,0.0,12.0,12,-7.69,0.0,0.0,338.0,True,False,False,False,VISIBLE,38d995f9-86a3-4eb0-a009-39cefee9ed4a,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+38d995f9-86a3-4eb0-a009-39cefee9ed4a,Base Set,Common,2,Dunk,12000,12,-7.69,8,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,110-102,Final,0.0
Aaron Nesmith,BOS,1630174,32,17,15,0.531,10.481927083333334,1.1875,3.25,0.365,0.5,2.125,0.235,0.3125,0.40625,0.769,0.25,1.5,1.75,0.34375,0.59375,0.3125,0.0625,0.03125,1.28125,0,3.1875,-20,0,0,ACTIVE,1630174.0,26,nan,0,-,1,nan,nan,0,0,0,2,0,0.0,0,1.0,0,0,2,1,0.5,7,3.9166666666666665,9,2,1,0,0,0,2,0,2,0,0,0,0.0,0,2,0,0.0,WAS,116,87,,0.0,2022-01-24 03:01,Base Set,Common,3,Dunk,2021-12-21 00:30:00+00:00,Boston Celtics,60000,19167.0,0.0,5383.0,36647.0,0.0,2.0,3,0.0,0.0,50.0,1203.0,nan,nan,nan,nan,VISIBLE,98cb5c7b-f804-4303-95a3-171fd7f97e0a,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+98cb5c7b-f804-4303-95a3-171fd7f97e0a,Base Set,Common,2,3 Pointer,4000,98,-1.01,29,Base Set-Common-3-Dunk,Base Set-Common-2-3 Pointer,116-87,Final,1.0
Al Horford,BOS,201143,39,20,19,0.513,29.137264957264954,4.0,9.0,0.444,1.1794871794871795,4.153846153846154,0.284,1.435897435897436,1.6666666666666667,0.862,1.5384615384615385,5.82051282051282,7.358974358974359,3.5641025641025643,1.0512820512820513,0.6153846153846154,1.3333333333333333,0.20512820512820512,2.1794871794871793,1,10.615384615384615,33,9,0,ACTIVE,201143.0,42,PF,1,-,1,nan,nan,1,0,0,10,3,0.3,0,0.0,1,0,0,0,0.0,68,34.516666666666666,77,9,7,0,4,2,6,2,8,0,4,1,0.25,0,6,2,0.333333333333333,WAS,116,87,,0.0,2022-01-24 03:00,Base Set,Common,3,Dunk,2021-11-04 23:30:00+00:00,Boston Celtics,60000,32372.0,0.0,13578.0,15560.0,0.0,2.0,3,0.0,0.0,50.0,2727.0,nan,nan,nan,nan,VISIBLE,468a3eae-5eb5-4476-8441-79e19ad7e484,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+468a3eae-5eb5-4476-8441-79e19ad7e484,Metallic Gold LE,Rare,2,Dunk,499,139,0.0,29,Base Set-Common-3-Dunk,Metallic Gold LE-Rare-2-Dunk,116-87,Final,7.0
Dennis Schroder,BOS,203471,41,21,20,0.512,31.470447154471547,5.682926829268292,12.829268292682928,0.443,1.4878048780487805,4.146341463414634,0.359,2.8292682926829267,3.317073170731707,0.853,0.6097560975609756,2.8292682926829267,3.4390243902439024,4.658536585365853,2.2195121951219514,0.926829268292683,0.07317073170731707,0.9512195121951219,2.4146341463414633,3,15.682926829268293,76,0,0,ACTIVE,203471.0,71,nan,0,-,1,nan,nan,5,0,1,5,2,0.4,0,3.0,1,0,3,3,1.0,40,22.283333333333335,52,12,7,0,4,0,2,0,2,0,0,0,0.0,3,5,2,0.4,WAS,116,87,,0.0,2022-01-24 02:34,Base Set,Common,2,Assist,2021-03-20 19:30:00+00:00,Los Angeles Lakers,40000,32580.0,0.0,4649.0,2793.0,0.0,12.0,6,0.0,0.0,50.0,969.0,False,False,False,False,VISIBLE,51292182-f528-4eee-a150-7348fb3512de,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+51292182-f528-4eee-a150-7348fb3512de,Metallic Gold LE,Rare,2,Assist,499,160,-3.03,29,Base Set-Common-2-Assist,Metallic Gold LE-Rare-2-Assist,116-87,Final,7.0
Enes Freedom,BOS,202683,31,16,15,0.516,12.348172043010754,1.5483870967741935,2.838709677419355,0.545,0.03225806451612903,0.12903225806451613,0.25,0.7096774193548387,0.8387096774193549,0.846,1.8387096774193548,2.774193548387097,4.612903225806452,0.1935483870967742,0.5483870967741935,0.16129032258064516,0.45161290322580644,0.41935483870967744,1.2258064516129032,0,3.838709677419355,54,2,0,ACTIVE,202683.0,13,nan,0,-,1,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,7,3.45,6,-1,0,0,0,0,1,0,1,0,0,0,0.0,0,0,0,0.0,WAS,116,87,,0.0,2022-01-24 02:43,Base Set,Common,1,Steal,2019-12-13 01:00:00+00:00,Boston Celtics,2488,1742.0,0.0,368.0,380.0,0.0,25.0,65,-5.8,3.17,-5.8,101.0,True,False,False,False,VISIBLE,34169e0a-8c2c-47f4-97c8-f63bbf727290,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+34169e0a-8c2c-47f4-97c8-f63bbf727290,With the Strip,Rare,1,Steal,499,195,0.0,29,Base Set-Common-1-Steal,With the Strip-Rare-1-Steal,116-87,Final,0.0
Grant Williams,BOS,1629684,43,22,21,0.512,22.820503875968992,2.4186046511627906,5.0,0.484,1.4651162790697674,3.4186046511627906,0.429,0.9302325581395349,1.0465116279069768,0.889,0.7209302325581395,2.5813953488372094,3.302325581395349,1.0232558139534884,0.7674418604651163,0.4883720930232558,0.6511627906976745,0.13953488372093023,2.116279069767442,1,7.232558139534884,7,0,0,ACTIVE,1629684.0,12,nan,0,-,1,nan,nan,1,1,0,6,3,0.5,0,1.0,1,0,2,2,1.0,44,22.033333333333335,50,6,10,0,2,0,6,1,7,0,3,2,0.666666666666666,0,3,1,0.333333333333333,WAS,116,87,,0.0,2022-01-24 02:33,Base Set,Common,2,3 Pointer,2021-02-03 03:00:00+00:00,Boston Celtics,12000,9285.0,0.0,1382.0,1334.0,0.0,12.0,14,0.0,-6.67,-12.5,152.0,True,False,False,False,VISIBLE,efcb7748-91e3-49ee-ac62-960b919967ab,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+efcb7748-91e3-49ee-ac62-960b919967ab,Base Set,Common,2,3 Pointer,12000,14,0.0,29,Base Set-Common-2-3 Pointer,Base Set-Common-2-3 Pointer,116-87,Final,10.0
Jaylen Brown,BOS,1627759,34,17,17,0.5,34.71632352941177,8.617647058823529,19.11764705882353,0.451,2.7941176470588234,7.735294117647059,0.361,3.823529411764706,4.882352941176471,0.783,0.8235294117647058,5.705882352941177,6.529411764705882,3.0294117647058822,2.9411764705882355,1.1176470588235294,0.4117647058823529,1.4411764705882353,2.676470588235294,4,23.852941176470587,114,6,1,ACTIVE,1627759.0,7,SG,1,-,1,nan,nan,1,0,4,18,5,0.277777777777778,0,5.0,3,0,6,4,0.666666666666666,57,30.733333333333334,69,12,18,0,2,2,8,2,10,1,9,4,0.444444444444444,2,9,1,0.111111111111111,WAS,116,87,,0.0,2022-01-24 02:39,Base Set,Common,2,Dunk,2021-02-03 03:00:00+00:00,Boston Celtics,35000,31754.0,0.0,2654.0,603.0,0.0,12.0,6,0.0,0.0,20.0,2368.0,False,False,False,False,VISIBLE,8e6b8ea8-b1b0-4ac1-ba99-d65b010a0242,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+8e6b8ea8-b1b0-4ac1-ba99-d65b010a0242,Metallic Silver FE,Fandom,3,Dunk,11778,26,-3.7,29,Base Set-Common-2-Dunk,Metallic Silver FE-Fandom-3-Dunk,116-87,Final,18.0
Jayson Tatum,BOS,1628369,44,22,22,0.5,36.7192803030303,8.909090909090908,21.09090909090909,0.422,2.6818181818181817,8.272727272727273,0.324,5.318181818181818,6.295454545454546,0.845,1.1818181818181819,7.409090909090909,8.590909090909092,3.8863636363636362,2.977272727272727,0.9318181818181818,0.75,1.2045454545454546,2.477272727272727,4,25.818181818181817,176,15,0,ACTIVE,1628369.0,0,SF,1,-,1,nan,nan,7,0,1,28,18,0.642857142857143,0,2.0,1,0,6,6,1.0,57,32.86666666666667,88,31,51,2,14,2,8,2,10,0,14,9,0.642857142857143,1,14,9,0.642857142857143,WAS,116,87,,0.0,2022-01-24 03:00,Base Set,Common,3,Handles,2021-11-01 23:30:00+00:00,Boston Celtics,60000,38774.0,0.0,8552.0,13333.0,0.0,2.0,3,0.0,0.0,0.0,1925.0,nan,nan,nan,nan,VISIBLE,89accd64-9c4d-4469-bb27-af7bf7941f26,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+89accd64-9c4d-4469-bb27-af7bf7941f26,2021 All-Star Game,Rare,2,Dunk,2021,245,0.0,29,Base Set-Common-3-Handles,2021 All-Star Game-Rare-2-Dunk,116-87,Final,51.0
Josh Richardson,BOS,1626196,36,20,16,0.556,25.139398148148146,3.4444444444444446,7.861111111111111,0.438,1.3611111111111112,3.4166666666666665,0.398,1.4166666666666667,1.6666666666666667,0.85,0.6111111111111112,2.0833333333333335,2.6944444444444446,1.5277777777777777,0.8055555555555556,0.8333333333333334,0.4722222222222222,0.3888888888888889,1.9166666666666667,1,9.666666666666666,19,0,0,ACTIVE,1626196.0,8,nan,0,-,1,nan,nan,0,0,0,3,0,0.0,0,0.0,1,0,0,0,0.0,35,16.55,38,3,0,0,0,0,3,1,4,0,1,0,0.0,0,2,0,0.0,WAS,116,87,,0.0,2022-01-24 03:00,Base Set,Common,3,Block,2021-11-11 00:30:00+00:00,Boston Celtics,60000,31916.0,0.0,14035.0,15575.0,0.0,2.0,3,0.0,0.0,0.0,2996.0,nan,nan,nan,nan,VISIBLE,c383f7ad-1494-451f-b1de-e666e437b2f4,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+c383f7ad-1494-451f-b1de-e666e437b2f4,Metallic Gold LE,Rare,2,Jump Shot,499,139,0.0,29,Base Set-Common-3-Block,Metallic Gold LE-Rare-2-Jump Shot,116-87,Final,0.0
Marcus Smart,BOS,203935,39,21,18,0.538,33.96905982905983,4.0256410256410255,10.205128205128204,0.394,1.4615384615384615,4.794871794871795,0.305,2.051282051282051,2.58974358974359,0.792,0.6153846153846154,3.358974358974359,3.9743589743589745,5.3076923076923075,2.076923076923077,2.0,0.28205128205128205,0.41025641025641024,2.5128205128205128,3,11.564102564102564,141,0,0,ACTIVE,203935.0,36,PG,1,-,1,nan,nan,6,0,0,9,4,0.444444444444444,1,2.0,4,0,2,1,0.5,46,30.633333333333333,82,36,11,0,4,5,4,0,4,4,6,2,0.333333333333333,4,3,2,0.666666666666666,WAS,116,87,,0.0,2022-01-24 02:41,Base Set,Common,2,Layup,2020-12-28 01:00:00+00:00,Boston Celtics,15000,14366.0,0.0,634.0,1.0,0.0,12.0,5,-16.67,-16.67,0.0,1434.0,False,False,False,False,VISIBLE,af53a37f-62c6-4684-919a-852146e63aab,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+af53a37f-62c6-4684-919a-852146e63aab,Metallic Gold LE,Rare,3,Assist,749,95,0.0,29,Base Set-Common-2-Layup,Metallic Gold LE-Rare-3-Assist,116-87,Final,11.0
Payton Pritchard,BOS,1630202,38,20,18,0.526,13.314736842105262,1.763157894736842,4.815789473684211,0.366,1.131578947368421,3.0789473684210527,0.368,0.21052631578947367,0.21052631578947367,1.0,0.3157894736842105,1.4473684210526316,1.763157894736842,1.736842105263158,0.6842105263157895,0.18421052631578946,0.10526315789473684,0.13157894736842105,0.8947368421052632,0,4.868421052631579,-60,0,0,ACTIVE,1630202.0,11,nan,0,-,1,nan,nan,1,0,0,2,0,0.0,0,0.0,1,0,0,0,0.0,7,3.9166666666666665,9,2,0,0,0,0,1,0,1,0,1,0,0.0,1,1,0,0.0,WAS,116,87,,0.0,2022-01-24 02:36,Base Set,Common,2,Layup,2021-01-07 00:30:00+00:00,Boston Celtics,40000,36427.0,0.0,2325.0,1255.0,0.0,12.0,5,0.0,-16.67,0.0,1414.0,False,False,True,True,VISIBLE,f5a98c30-0ee5-48be-90d7-b1e77711f585,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+f5a98c30-0ee5-48be-90d7-b1e77711f585,Base Set,Common,2,3 Pointer,4000,45,9.76,29,Base Set-Common-2-Layup,Base Set-Common-2-3 Pointer,116-87,Final,0.0
Robert Williams III,BOS,1629057,37,19,18,0.514,29.50364864864865,4.324324324324325,5.864864864864865,0.737,0.0,0.0,0.0,1.135135135135135,1.6486486486486487,0.689,3.864864864864865,5.351351351351352,9.216216216216216,1.8918918918918919,1.2702702702702702,0.8108108108108109,2.108108108108108,0.1891891891891892,2.1621621621621623,1,9.783783783783784,92,13,1,ACTIVE,1629057.0,44,C,1,-,1,nan,nan,4,2,0,6,4,0.666666666666666,0,0.0,3,0,0,0,0.0,51,31.183333333333334,83,32,8,2,8,2,5,3,8,0,0,0,0.0,1,6,4,0.666666666666666,WAS,116,87,,0.0,2022-01-24 02:59,Base Set,Common,3,Dunk,2021-10-25 23:00:00+00:00,Boston Celtics,60000,35360.0,0.0,12700.0,13230.0,0.0,2.0,3,0.0,0.0,0.0,2554.0,nan,nan,nan,nan,VISIBLE,1eb8990e-ffea-4f08-8ff1-23ae0b62d931,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+1eb8990e-ffea-4f08-8ff1-23ae0b62d931,Throwdowns,Rare,2,Dunk,1800,97,5.43,29,Base Set-Common-3-Dunk,Throwdowns-Rare-2-Dunk,116-87,Final,8.0
Romeo Langford,BOS,1629641,37,16,21,0.432,17.81373873873874,1.9189189189189189,4.405405405405405,0.436,0.6756756756756757,1.972972972972973,0.342,0.4864864864864865,0.7567567567567568,0.643,0.7837837837837838,1.8918918918918919,2.675675675675676,0.4864864864864865,0.40540540540540543,0.5675675675675675,0.40540540540540543,0.35135135135135137,1.135135135135135,0,5.0,-36,0,0,ACTIVE,1629641.0,9,nan,0,-,1,nan,nan,0,0,0,1,1,1.0,0,0.0,0,0,0,0,0.0,16,7.916666666666667,17,1,3,0,0,0,0,0,0,0,1,1,1.0,1,0,0,0.0,WAS,116,87,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29,nan,nan,116-87,Final,3.0
Aaron Holiday,WAS,1628988,36,17,19,0.472,15.842453703703704,2.4444444444444446,5.166666666666667,0.473,0.5833333333333334,1.5555555555555556,0.375,0.5833333333333334,0.7222222222222222,0.808,0.19444444444444445,1.4444444444444444,1.6388888888888888,1.8611111111111112,0.8888888888888888,0.5277777777777778,0.2222222222222222,0.2222222222222222,1.5277777777777777,1,6.055555555555555,-52,0,0,ACTIVE,1628988.0,4,nan,0,-,1,nan,nan,1,0,0,3,1,0.333333333333333,0,2.0,1,0,0,0,0.0,12,4.033333333333333,7,-5,2,0,2,0,1,0,1,0,1,0,0.0,0,2,1,0.5,BOS,87,116,,0.0,2022-01-24 03:01,Base Set,Common,3,Handles,2021-12-26 23:00:00+00:00,Washington Wizards,60000,19089.0,0.0,5461.0,36868.0,0.0,2.0,3,0.0,0.0,0.0,1205.0,nan,nan,nan,nan,VISIBLE,03112288-0cd6-4d15-8117-c0b3717ec7d0,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+03112288-0cd6-4d15-8117-c0b3717ec7d0,Base Set,Common,2,Block,12000,7,0.0,-29,Base Set-Common-3-Handles,Base Set-Common-2-Block,87-116,Final,2.0
Anthony Gill,WAS,1630264,18,6,12,0.333,6.261111111111111,1.0,1.5,0.667,0.2777777777777778,0.3888888888888889,0.714,0.5555555555555556,0.6666666666666666,0.833,0.4444444444444444,0.9444444444444444,1.3888888888888888,0.4444444444444444,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.05555555555555555,1.0555555555555556,0,2.8333333333333335,32,0,0,ACTIVE,1630264.0,16,nan,0,-,1,nan,nan,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,8,2.2666666666666666,2,-6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BOS,87,116,,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-29,nan,nan,87-116,Final,0.0
Bradley Beal,WAS,203078,38,17,21,0.447,35.897368421052626,8.894736842105264,19.605263157894736,0.454,1.605263157894737,5.368421052631579,0.299,4.184210526315789,5.0,0.837,0.9736842105263158,3.710526315789474,4.684210526315789,6.5,3.3684210526315788,0.8947368421052632,0.3684210526315789,0.7368421052631579,2.3421052631578947,4,23.57894736842105,-90,4,0,ACTIVE,203078.0,3,SG,1,-,1,nan,nan,7,0,1,17,7,0.411764705882353,0,3.0,0,0,5,5,1.0,83,31.366666666666667,58,-25,19,2,12,2,4,1,5,2,3,0,0.0,2,14,7,0.5,BOS,87,116,,0.0,2022-01-24 03:00,Base Set,Common,3,Layup,2021-11-01 23:30:00+00:00,Washington Wizards,60000,36721.0,0.0,10631.0,13849.0,0.0,2.0,3,0.0,0.0,50.0,2840.0,nan,nan,nan,nan,VISIBLE,a6de2694-3f4a-4767-9679-7697b538f6d3,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+a6de2694-3f4a-4767-9679-7697b538f6d3,2021 All-Star Game,Rare,2,3 Pointer,2021,155,-1.9,-29,Base Set-Common-3-Layup,2021 All-Star Game-Rare-2-3 Pointer,87-116,Final,19.0
Corey Kispert,WAS,1630557,42,19,23,0.452,18.126468253968252,2.119047619047619,4.880952380952381,0.434,0.8809523809523809,2.738095238095238,0.322,0.7857142857142857,0.9047619047619048,0.868,0.5238095238095238,1.6428571428571428,2.1666666666666665,0.8095238095238095,0.4523809523809524,0.30952380952380953,0.2619047619047619,0.23809523809523808,0.8809523809523809,0,5.904761904761905,56,0,0,ACTIVE,1630557.0,24,nan,0,-,1,nan,nan,0,1,0,4,1,0.25,0,0.0,1,0,0,0,0.0,50,24.35,50,0,3,0,0,0,1,0,1,1,1,1,1.0,0,3,0,0.0,BOS,87,116,,0.0,2022-01-24 02:59,Base Set,Common,3,Layup,2021-10-22 23:00:00+00:00,Washington Wizards,4000,2153.0,0.0,160.0,1687.0,0.0,2.0,63,-1.56,-5.97,-14.86,88.0,True,True,True,True,VISIBLE,93764a84-659d-49c0-b7d6-bfa10241f3b8,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+93764a84-659d-49c0-b7d6-bfa10241f3b8,Base Set,Common,3,Layup,4000,63,-1.56,-29,Base Set-Common-3-Layup,Base Set-Common-3-Layup,87-116,Final,3.0
Daniel Gafford,WAS,1629655,44,21,23,0.477,21.39306818181818,3.8863636363636362,5.613636363636363,0.692,0.0,0.0,0.0,1.3409090909090908,1.8181818181818181,0.738,2.227272727272727,3.977272727272727,6.204545454545454,1.0,0.9318181818181818,0.4090909090909091,1.6136363636363635,0.5681818181818182,2.3636363636363638,2,9.113636363636363,-134,6,0,ACTIVE,1629655.0,21,C,1,-,1,nan,nan,0,0,0,1,1,1.0,0,0.0,0,0,0,0,0.0,29,10.633333333333333,18,-11,2,0,2,0,1,0,1,0,0,0,0.0,0,1,1,1.0,BOS,87,116,,0.0,2022-01-24 02:59,Base Set,Common,3,Dunk,2021-10-25 23:30:00+00:00,Washington Wizards,60000,34438.0,0.0,14423.0,12646.0,0.0,2.0,3,0.0,0.0,0.0,2370.0,nan,nan,nan,nan,VISIBLE,2db7f7af-f58e-4225-991d-3c37db9414b1,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+2db7f7af-f58e-4225-991d-3c37db9414b1,Base Set,Common,2,Dunk,12000,9,0.0,-29,Base Set-Common-3-Dunk,Base Set-Common-2-Dunk,87-116,Final,2.0
Davis Bertans,WAS,202722,32,15,17,0.469,15.2471875,1.84375,5.25,0.351,1.4375,4.4375,0.324,0.84375,0.90625,0.931,0.1875,1.71875,1.90625,0.46875,0.40625,0.34375,0.1875,0.0,1.625,0,5.96875,-42,0,0,ACTIVE,202722.0,42,nan,0,-,1,nan,nan,0,0,0,5,1,0.2,0,1.0,2,1,0,0,0.0,25,12.0,18,-7,3,0,0,0,3,0,3,0,5,1,0.2,0,0,0,0.0,BOS,87,116,,0.0,2022-01-24 02:59,Base Set,Common,3,3 Pointer,2021-10-22 23:00:00+00:00,Washington Wizards,60000,34120.0,0.0,14741.0,12794.0,0.0,2.0,3,0.0,0.0,50.0,2779.0,nan,nan,nan,nan,VISIBLE,8e3593c6-641a-4a96-9d67-0a1ada0b1e6a,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+8e3593c6-641a-4a96-9d67-0a1ada0b1e6a,Metallic Gold LE,Rare,2,Dunk,499,116,16.0,-29,Base Set-Common-3-3 Pointer,Metallic Gold LE-Rare-2-Dunk,87-116,Final,3.0
