name,team,game_id,player_id_avg,gp,w,l,w_pct,min_avg,fgm_avg,fga_avg,fg_pct_avg,fg3m_avg,fg3a_avg,fg3_pct_avg,ftm_avg,fta_avg,ft_pct_avg,oreb_avg,dreb_avg,reb_avg,ast_avg,tov_avg,stl_avg,blk_avg,blka,pf_avg,pfd,pts_avg,plus_minus_avg,dd2,td3,opp_avg,game_id_avg,awayorhome,status,player_id,jersey_num,position,starter,on_court,played,notplayingreason,notplayingdescription,ast,blk,blkr,fga,fgm,fg_pct,pfoff,foulsdrawn,pf,pftech,fta,ftm,ft_pct,minus,min,plus,plus_minus,pts,pts_fastbreak,pts_paint,pts_2nd_chance,dreb,oreb,reb,stl,fg3a,fg3m,fg3_pct,tov,fg2a,fg2m,fg2_pct,opp,date_updated_est,set_easy,tier_easy,series_easy,play_easy,date_moment,team_TS,count_easy,owned,unique_owners,in_packs,minted,ts_held,cs,low_ask_easy,4hchange_easy,24h,7d,listings,tsd,rookie_premiere,rookie_mint,rookie_year,edition_state,play_id,set_id,ts_link,4hchange_hard,count_hard,low_ask_hard,play_hard,series_hard,set_hard,tier_hard,injury_updated,injury_status,away_id,away_score,away_team,game_clock,game_status,home_id,home_score,home_team,period,start_time,easy_moment,hard_moment,score,differential,pts_proj,ast_proj
Reggie Perry,POR,0022100765,1629617,2,0,2,0.0,20.425,2.0,4.5,0.444,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.5,3.5,1.0,0.5,0.5,0.0,0.5,3.0,0,5.5,-14,0,0,OKC,0022100765,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-01 01:41,Base Set,Common,2,Layup,2020-12-23 00:00:00+00:00,Brooklyn Nets,4000,3447.0,0.0,330.0,223.0,0.0,12.0,43,0.00%,4.88,-4.44,135.0,True,True,True,True,VISIBLE,c6d49463-fb9f-4c19-be42-44df78173a52,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+c6d49463-fb9f-4c19-be42-44df78173a52,0.00%,4000,43,Layup,2,Base Set,Common,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,Base Set-Common-2-Layup,Base Set-Common-2-Layup,98-81,17,5.5,1.0
Robert Covington,POR,0022100765,203496,46,21,25,0.457,29.58376811594203,2.782608695652174,7.021739130434782,0.396,1.7173913043478262,4.760869565217392,0.361,0.6086956521739131,0.7391304347826086,0.824,0.8478260869565217,4.739130434782608,5.586956521739131,1.2173913043478262,1.108695652173913,1.4565217391304348,1.2826086956521738,0.3695652173913043,2.652173913043478,0,7.891304347826087,-39,1,0,OKC,0022100765,away,ACTIVE,203496.0,33,PF,Starter,-,1,nan,nan,3,3,0,5,0,0.0,2,1.0,5,0,2,2,1.0,71,34.38333333333333,58,-13,2,0,0,0,4,0,4,3,5,0,0.0,4,0,0,0.0,OKC,2022-02-01 01:56,Base Set,Common,2,Assist,2021-01-25 03:00:00+00:00,Portland Trail Blazers,12000,11095.0,0.0,624.0,282.0,0.0,12.0,71,1.43%,5.97,10.94,250.0,True,False,False,False,VISIBLE,1be41891-a4f3-4ffc-a079-b9f4b60d2eca,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1be41891-a4f3-4ffc-a079-b9f4b60d2eca,1.43%,12000,71,Assist,2,Base Set,Common,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,Base Set-Common-2-Assist,Base Set-Common-2-Assist,98-81,17,7.891304347826087,1.2173913043478262
Tony Snell,POR,0022100765,203503,35,13,22,0.371,13.559809523809523,0.7714285714285715,2.2857142857142856,0.338,0.5142857142857142,1.7428571428571429,0.295,0.08571428571428572,0.08571428571428572,1.0,0.2857142857142857,1.4857142857142858,1.7714285714285714,0.5142857142857142,0.2857142857142857,0.14285714285714285,0.11428571428571428,0.05714285714285714,1.1428571428571428,0,2.142857142857143,-109,0,0,OKC,0022100765,away,ACTIVE,203503.0,17,nan,Bench,-,1,nan,nan,0,0,0,1,1,1.0,0,0.0,1,0,0,0,0.0,27,13.616666666666667,23,-4,2,0,0,0,1,0,1,2,0,0,0.0,0,1,1,1.0,OKC,2022-02-01 01:30,Base Set,Common,2,3 Pointer,2021-03-12 00:30:00+00:00,Atlanta Hawks,12000,11233.0,0.0,534.0,233.0,0.0,12.0,20,0.00%,5.26,11.11,455.0,True,False,False,False,VISIBLE,04e68787-d54d-4fc7-bb24-742407f13a04,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+04e68787-d54d-4fc7-bb24-742407f13a04,0.00%,12000,20,3 Pointer,2,Base Set,Common,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,Base Set-Common-2-3 Pointer,Base Set-Common-2-3 Pointer,98-81,17,2.142857142857143,0.5142857142857142
Trendon Watford,POR,0022100765,1630570,24,10,14,0.417,10.889166666666666,1.625,2.9166666666666665,0.557,0.0,0.25,0.0,0.625,0.9583333333333334,0.652,0.6666666666666666,1.9583333333333333,2.625,0.9166666666666666,0.5833333333333334,0.20833333333333334,0.5416666666666666,0.16666666666666666,1.2916666666666667,0,3.875,-85,0,0,OKC,0022100765,away,ACTIVE,1630570.0,2,nan,Bench,-,1,nan,nan,2,0,0,3,2,0.666666666666666,0,1.0,1,0,1,1,1.0,14,8.5,14,0,5,0,4,0,3,0,3,1,1,0,0.0,0,2,2,1.0,OKC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,nan,nan,98-81,17,3.875,0.9166666666666666
Aaron Wiggins,OKC,0022100765,1630598,29,6,23,0.207,21.633045977011495,2.7586206896551726,5.620689655172414,0.491,0.7931034482758621,2.5172413793103448,0.315,1.0689655172413792,1.5517241379310345,0.689,0.8275862068965517,2.5172413793103448,3.3448275862068964,1.0344827586206897,0.896551724137931,0.7931034482758621,0.20689655172413793,0.27586206896551724,1.9310344827586208,1,7.379310344827586,-54,0,0,POR,0022100765,home,ACTIVE,1630598.0,21,PF,Starter,-,1,nan,nan,2,0,0,8,3,0.375,0,1.0,0,0,0,0,0.0,45,28.1,53,8,7,2,4,2,5,3,8,0,4,1,0.25,0,4,2,0.5,POR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,nan,nan,81-98,-17,7.379310344827586,1.0344827586206897
Aleksej Pokusevski,OKC,0022100765,1630197,36,13,23,0.361,15.109259259259257,1.9166666666666667,5.361111111111111,0.358,0.5555555555555556,2.4166666666666665,0.23,0.19444444444444445,0.3888888888888889,0.5,0.9166666666666666,3.111111111111111,4.027777777777778,1.1111111111111112,1.1666666666666667,0.5,0.4722222222222222,0.3055555555555556,1.2222222222222223,0,4.583333333333333,-46,0,0,POR,0022100765,home,ACTIVE,1630197.0,17,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,POR,2022-02-01 01:37,Base Set,Common,2,Assist,2021-04-20 00:00:00+00:00,Oklahoma City Thunder,40000,33114.0,0.0,4335.0,2590.0,0.0,12.0,4,-20.00%,-20.0,-20.0,1027.0,False,False,True,True,VISIBLE,c4fc9be1-d8d7-41c0-9f8e-10742eafe9df,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+c4fc9be1-d8d7-41c0-9f8e-10742eafe9df,0.00%,4000,45,Block,2,Base Set,Common,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,Base Set-Common-2-Assist,Base Set-Common-2-Block,81-98,-17,4.583333333333333,1.1111111111111112
Darius Bazley,OKC,0022100765,1629647,43,12,31,0.279,25.867170542635662,3.302325581395349,8.372093023255815,0.394,0.9302325581395349,3.441860465116279,0.27,1.372093023255814,1.9767441860465116,0.694,1.0232558139534884,5.186046511627907,6.209302325581396,1.1395348837209303,1.302325581395349,0.7209302325581395,1.186046511627907,1.186046511627907,1.0232558139534884,1,8.906976744186046,-301,2,0,POR,0022100765,home,ACTIVE,1629647.0,7,nan,Bench,-,1,nan,nan,3,0,1,7,5,0.714285714285714,0,1.0,0,0,2,2,1.0,43,26.266666666666666,55,12,15,0,4,0,4,1,5,0,4,3,0.75,1,3,2,0.666666666666666,POR,2022-02-01 01:49,Base Set,Common,2,Dunk,2021-01-05 00:30:00+00:00,Oklahoma City Thunder,15000,14322.0,0.0,678.0,6.0,0.0,12.0,15,0.00%,0.0,50.0,1109.0,False,False,False,False,VISIBLE,88284d35-333f-4c6e-9687-2e5f605542c9,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+88284d35-333f-4c6e-9687-2e5f605542c9,0.00%,1500,66,Dunk,1,Base Set,Common,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-1-Dunk,81-98,-17,8.906976744186046,1.1395348837209303
Derrick Favors,OKC,0022100765,202324,31,13,18,0.419,16.011344086021506,2.3548387096774195,4.741935483870968,0.497,0.06451612903225806,0.3870967741935484,0.167,0.3225806451612903,0.5806451612903226,0.556,1.4516129032258065,3.225806451612903,4.67741935483871,0.7741935483870968,0.1935483870967742,0.3870967741935484,0.22580645161290322,0.22580645161290322,1.5161290322580645,0,5.096774193548387,-135,1,0,POR,0022100765,home,ACTIVE,202324.0,15,C,Starter,-,1,nan,nan,0,1,0,6,2,0.333333333333333,0,1.0,3,0,2,2,1.0,35,21.35,41,6,6,0,2,0,7,0,7,0,1,0,0.0,0,5,2,0.4,POR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,nan,nan,81-98,-17,5.096774193548387,0.7741935483870968
Gabriel Deck,OKC,0022100765,1630466,7,2,5,0.286,7.9435714285714285,1.1428571428571428,2.0,0.571,0.2857142857142857,0.5714285714285714,0.5,0.0,0.0,0.0,0.14285714285714285,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.0,0.0,0.2857142857142857,0,2.5714285714285716,-14,0,0,POR,0022100765,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,nan,nan,81-98,-17,2.5714285714285716,0.7142857142857143
Isaiah Roby,OKC,0022100765,1629676,18,3,15,0.167,13.669907407407408,2.611111111111111,4.666666666666667,0.56,0.6111111111111112,1.2222222222222223,0.5,0.8888888888888888,1.1666666666666667,0.762,1.1111111111111112,2.1666666666666665,3.2777777777777777,0.7222222222222222,0.8333333333333334,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.4444444444444444,1,6.722222222222222,-21,0,0,POR,0022100765,home,INACTIVE,1629676.0,22,nan,Bench,-,0,INACTIVE_INJURY,Right Ankle; Sprain,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,POR,2022-02-01 01:53,Base Set,Common,3,Dunk,2021-10-21 01:00:00+00:00,Oklahoma City Thunder,60000,35599.0,0.0,12522.0,15944.0,0.0,2.0,3,0.00%,0.0,0.0,1907.0,nan,nan,nan,nan,VISIBLE,4d871859-cc63-46a8-ba51-80e14abce331,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+4d871859-cc63-46a8-ba51-80e14abce331,0.00%,12000,10,Dunk,2,Base Set,Common,"Mon, Jan 31",INJ - exp. back Feb 2,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-2-Dunk,81-98,-17,6.722222222222222,0.7222222222222222
Jaylen Hoard,OKC,0022100765,1629658,1,0,1,0.0,1.8333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-4,0,0,POR,0022100765,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,nan,nan,81-98,-17,0.0,0.0
Jeremiah Robinson-Earl,OKC,0022100765,1630526,44,13,31,0.295,23.035416666666666,2.659090909090909,6.636363636363637,0.401,1.1363636363636365,3.409090909090909,0.333,0.6818181818181818,0.9545454545454546,0.714,1.6136363636363635,4.159090909090909,5.7727272727272725,1.0,0.7954545454545454,0.6136363636363636,0.3409090909090909,0.5227272727272727,1.6818181818181819,0,7.136363636363637,-234,3,0,POR,0022100765,home,ACTIVE,1630526.0,50,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,POR,2022-02-01 01:55,Base Set,Common,3,Layup,2021-10-21 01:00:00+00:00,Oklahoma City Thunder,4000,2119.0,0.0,133.0,1749.0,0.0,2.0,75,0.00%,-6.25,-11.76,116.0,True,True,True,True,VISIBLE,dd8b9a5c-d4f5-47eb-a82c-758637d61078,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+dd8b9a5c-d4f5-47eb-a82c-758637d61078,0.00%,4000,75,Layup,3,Base Set,Common,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,Base Set-Common-3-Layup,Base Set-Common-3-Layup,81-98,-17,7.136363636363637,1.0
Josh Giddey,OKC,0022100765,1630581,43,13,30,0.302,31.005542635658912,4.837209302325581,11.906976744186046,0.406,1.069767441860465,4.069767441860465,0.263,0.813953488372093,1.2325581395348837,0.66,1.7209302325581395,5.767441860465116,7.488372093023256,6.1395348837209305,2.9302325581395348,0.9767441860465116,0.4186046511627907,0.8837209302325582,1.6744186046511629,1,11.55813953488372,-278,10,1,POR,0022100765,home,ACTIVE,1630581.0,3,PG,Starter,-,1,nan,nan,4,1,2,12,5,0.416666666666667,0,4.0,2,0,4,4,1.0,54,32.68333333333333,69,15,14,4,10,2,11,1,12,0,2,0,0.0,4,10,5,0.5,POR,2022-02-01 01:55,Base Set,Common,3,Assist,2021-10-21 01:00:00+00:00,Oklahoma City Thunder,4000,2166.0,0.0,149.0,1685.0,0.0,2.0,345,-23.33%,2.68,1.47,77.0,True,True,True,True,VISIBLE,37838dac-13b1-4d5d-a94b-787b13a222d5,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+37838dac-13b1-4d5d-a94b-787b13a222d5,-23.33%,4000,345,Assist,3,Base Set,Common,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,Base Set-Common-3-Assist,Base Set-Common-3-Assist,81-98,-17,11.55813953488372,6.1395348837209305
Kenrich Williams,OKC,0022100765,1629026,40,13,27,0.325,20.989833333333333,2.8,6.225,0.45,0.875,2.275,0.385,0.575,1.075,0.535,1.45,2.65,4.1,1.925,0.875,0.9,0.125,0.4,1.675,1,7.05,36,0,0,POR,0022100765,home,ACTIVE,1629026.0,34,nan,Bench,-,1,nan,nan,2,0,1,9,4,0.444444444444444,0,0.0,2,0,0,0,0.0,40,24.666666666666668,49,9,8,0,8,2,1,3,4,0,4,0,0.0,1,5,4,0.8,POR,2022-02-01 01:36,Base Set,Common,2,Layup,2021-03-28 01:00:00+00:00,Oklahoma City Thunder,12000,10334.0,0.0,995.0,679.0,0.0,12.0,15,0.00%,-6.25,275.0,261.0,True,False,False,False,VISIBLE,10341a0e-af57-4a52-87a9-6bfef2add1b3,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+10341a0e-af57-4a52-87a9-6bfef2add1b3,0.00%,12000,15,Layup,2,Base Set,Common,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,Base Set-Common-2-Layup,Base Set-Common-2-Layup,81-98,-17,7.05,1.925
Luguentz Dort,OKC,0022100765,1629652,44,14,30,0.318,32.38643939393939,5.545454545454546,13.795454545454545,0.402,2.4318181818181817,7.431818181818182,0.327,2.8181818181818183,3.2954545454545454,0.855,0.7045454545454546,3.3636363636363638,4.068181818181818,1.6590909090909092,1.5454545454545454,0.8636363636363636,0.36363636363636365,0.8636363636363636,2.977272727272727,3,16.34090909090909,-292,0,0,POR,0022100765,home,ACTIVE,1629652.0,5,SF,Starter,-,1,nan,nan,3,0,1,16,6,0.375,0,4.0,0,0,4,4,1.0,57,34.05,68,11,18,2,8,0,4,2,6,3,8,2,0.25,3,8,4,0.5,POR,2022-02-01 01:54,Base Set,Common,2,Layup,2021-01-28 02:00:00+00:00,Oklahoma City Thunder,35000,31827.0,0.0,2803.0,415.0,0.0,12.0,5,-16.67%,0.0,0.0,1453.0,False,False,False,False,VISIBLE,1e7fac38-8b01-43d2-a94e-8424b6857fa6,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1e7fac38-8b01-43d2-a94e-8424b6857fa6,0.00%,1535,145,Dunk,1,Base Set,Common,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,Base Set-Common-2-Layup,Base Set-Common-1-Dunk,81-98,-17,16.34090909090909,1.6590909090909092
Mamadi Diakite,OKC,0022100765,1629603,8,1,7,0.125,11.63,1.5,2.875,0.522,0.0,0.125,0.0,0.0,0.25,0.0,1.0,2.25,3.25,0.0,0.5,0.5,0.5,0.25,2.5,0,3.0,-3,0,0,POR,0022100765,home,ACTIVE,1629603.0,12,nan,Bench,-,1,nan,nan,0,0,0,1,1,1.0,0,1.0,2,0,2,1,0.5,17,8.866666666666667,18,1,3,0,2,2,1,1,2,0,0,0,0.0,0,1,1,1.0,POR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,nan,nan,81-98,-17,3.0,0.0
Mike Muscala,OKC,0022100765,203488,40,12,28,0.3,13.672,2.65,5.8,0.457,1.675,3.9,0.429,1.1,1.3,0.846,0.425,2.45,2.875,0.5,0.325,0.425,0.6,0.25,1.375,1,8.075,9,0,0,POR,0022100765,home,ACTIVE,203488.0,33,nan,Bench,-,1,nan,nan,1,1,0,5,2,0.4,0,1.0,2,0,0,0,0.0,24,13.766666666666667,33,9,5,0,2,0,3,0,3,1,3,1,0.333333333333333,0,2,1,0.5,POR,2022-02-01 01:58,Base Set,Common,3,3 Pointer,2021-12-09 00:30:00+00:00,Oklahoma City Thunder,60000,24096.0,0.0,6733.0,32972.0,0.0,2.0,3,0.00%,0.0,0.0,1547.0,nan,nan,nan,nan,VISIBLE,82cdfd4f-892b-4ba7-840b-e7ffd40b277a,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+82cdfd4f-892b-4ba7-840b-e7ffd40b277a,0.00%,12000,9,3 Pointer,2,Base Set,Common,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,Base Set-Common-3-3 Pointer,Base Set-Common-2-3 Pointer,81-98,-17,8.075,0.5
Olivier Sarr,OKC,0022100765,1630846,2,0,2,0.0,6.809166666666667,0.5,1.5,0.333,0.0,0.5,0.0,1.0,1.0,1.0,0.0,2.5,2.5,0.0,0.0,0.0,1.0,0.5,0.5,0,2.0,-8,0,0,POR,0022100765,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,nan,nan,81-98,-17,2.0,0.0
Paul Watson,OKC,0022100765,1628778,9,2,7,0.222,17.35648148148148,1.3333333333333333,3.888888888888889,0.343,0.6666666666666666,2.888888888888889,0.231,0.1111111111111111,0.2222222222222222,0.5,0.3333333333333333,2.6666666666666665,3.0,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.1111111111111111,1.1111111111111112,0,3.4444444444444446,-56,0,0,POR,0022100765,home,ACTIVE,1628778.0,8,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,POR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,nan,nan,81-98,-17,3.4444444444444446,0.8888888888888888
Rob Edwards,OKC,0022100765,1630306,2,0,2,0.0,5.425,0.5,2.0,0.25,0.5,2.0,0.25,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0,1.5,-14,0,0,POR,0022100765,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,nan,nan,81-98,-17,1.5,0.0
Scotty Hopson,OKC,0022100765,203816,1,0,1,0.0,17.733333333333334,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0,4.0,-6,0,0,POR,0022100765,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,nan,nan,81-98,-17,4.0,1.0
Shai Gilgeous-Alexander,OKC,0022100765,1628983,43,14,29,0.326,34.57968992248062,7.767441860465116,18.325581395348838,0.424,1.558139534883721,5.604651162790698,0.278,5.604651162790698,6.906976744186046,0.811,0.6976744186046512,4.023255813953488,4.72093023255814,5.488372093023256,2.395348837209302,1.1395348837209303,0.7906976744186046,1.186046511627907,2.3255813953488373,5,22.697674418604652,-159,4,1,POR,0022100765,home,INACTIVE,1628983.0,2,nan,Bench,-,0,INACTIVE_INJURY,Right Ankle; Sprain,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,POR,2022-02-01 01:59,Base Set,Common,2,Layup,2021-01-10 23:00:00+00:00,Oklahoma City Thunder,40000,36512.0,0.0,2485.0,1036.0,0.0,12.0,9,-10.00%,12.5,-10.0,1056.0,False,False,False,False,VISIBLE,4fcef4e2-2935-4533-8482-e22c10f667ce,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+4fcef4e2-2935-4533-8482-e22c10f667ce,0.00%,1359,400,Handles,1,Base Set,Common,"Sat, Jan 29",INJ - exp. back Feb 24,1610612757,81,POR,,Final,1610612760,98,OKC,4,2022-01-31 20:00:00-05:00,Base Set-Common-2-Layup,Base Set-Common-1-Handles,81-98,-17,22.697674418604652,5.488372093023256
