name,team,game_id,player_id_avg,gp,w,l,w_pct,min_avg,fgm_avg,fga_avg,fg_pct_avg,fg3m_avg,fg3a_avg,fg3_pct_avg,ftm_avg,fta_avg,ft_pct_avg,oreb_avg,dreb_avg,reb_avg,ast_avg,tov_avg,stl_avg,blk_avg,blka,pf_avg,pfd,pts_avg,plus_minus_avg,dd2,td3,opp_avg,game_id_avg,awayorhome,status,notplayingreason,notplayingdescription,player_id,jersey_num,position,starter,on_court,played,ast,blk,blkr,fga,fgm,fg_pct,pfoff,foulsdrawn,pf,pftech,fta,ftm,ft_pct,minus,min,plus,plus_minus,pts,pts_fastbreak,pts_paint,pts_2nd_chance,dreb,oreb,reb,stl,fg3a,fg3m,fg3_pct,tov,fg2a,fg2m,fg2_pct,opp,date_updated_est,set_easy,tier_easy,series_easy,play_easy,date_moment,team_TS,count_easy,owned,unique_owners,in_packs,minted,ts_held,cs,low_ask_easy,4hchange_easy,24h,7d,listings,tsd,rookie_premiere,rookie_mint,rookie_year,edition_state,play_id,set_id,ts_link,4hchange_hard,count_hard,low_ask_hard,play_hard,series_hard,set_hard,tier_hard,injury_updated,injury_status,away_id,away_score,away_team,game_clock,game_status,home_id,home_score,home_team,period,start_time,easy_moment,hard_moment,score,differential,ast_proj
Clint Capela,ATL,0022100783,203991,42,21,21,0.5,28.82,5.0476190476190474,8.69047619047619,0.581,0.0,0.023809523809523808,0.0,1.1666666666666667,2.5714285714285716,0.454,3.9047619047619047,8.404761904761905,12.30952380952381,1.4047619047619047,0.5476190476190477,0.7619047619047619,1.4047619047619047,0.6190476190476191,2.380952380952381,2,11.261904761904763,48,22,0,PHX,0022100783,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 19:42,Base Set,Common,3,Block,2021-11-21 00:30:00+00:00,Atlanta Hawks,60000,32722.0,0.0,14755.0,16599.0,0.0,2.0,3,0.00%,0.0,0.0,2431.0,nan,nan,nan,nan,VISIBLE,23709a51-93b5-4006-bc69-0ede5b7a0624,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+23709a51-93b5-4006-bc69-0ede5b7a0624,0.00%,12000,22,Dunk,2,Base Set,Common,nan,nan,1610612756,0,PHX,,7:30 pm ET,1610612737,0,ATL,0,2022-02-03 19:30:00-05:00,Base Set-Common-3-Block,Base Set-Common-2-Dunk,0-0,0,0
Danilo Gallinari,ATL,0022100783,201568,40,19,21,0.475,23.157249999999998,3.25,7.775,0.418,1.6,4.1,0.39,2.1,2.3,0.913,0.5,3.85,4.35,1.375,0.625,0.425,0.175,0.125,1.45,2,10.2,17,0,0,PHX,0022100783,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 19:42,Base Set,Common,3,3 Pointer,2021-11-07 02:00:00+00:00,Atlanta Hawks,60000,32122.0,0.0,15355.0,16847.0,0.0,2.0,3,0.00%,0.0,0.0,2449.0,nan,nan,nan,nan,VISIBLE,d1ad145b-9135-4b9b-9fcd-64802d775777,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+d1ad145b-9135-4b9b-9fcd-64802d775777,0.00%,1000,85,Dunk,1,Base Set,Common,nan,nan,1610612756,0,PHX,,7:30 pm ET,1610612737,0,ATL,0,2022-02-03 19:30:00-05:00,Base Set-Common-3-3 Pointer,Base Set-Common-1-Dunk,0-0,0,0
De'Andre Hunter,ATL,0022100783,1629631,22,10,12,0.455,28.723030303030303,4.863636363636363,10.5,0.463,1.5,3.6818181818181817,0.407,1.5454545454545454,2.3181818181818183,0.667,0.36363636363636365,3.0,3.3636363636363638,1.0909090909090908,1.4545454545454546,0.6818181818181818,0.45454545454545453,0.6363636363636364,2.727272727272727,2,12.772727272727273,-29,1,0,PHX,0022100783,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 19:41,Base Set,Common,3,Dunk,2021-11-03 23:30:00+00:00,Atlanta Hawks,60000,37017.0,0.0,12708.0,14355.0,0.0,2.0,3,50.00%,0.0,0.0,2684.0,nan,nan,nan,nan,VISIBLE,e0c4e16a-e88b-4052-b2d7-152a99dba4f4,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+e0c4e16a-e88b-4052-b2d7-152a99dba4f4,0.00%,1807,148,Dunk,1,Base Set,Common,nan,nan,1610612756,0,PHX,,7:30 pm ET,1610612737,0,ATL,0,2022-02-03 19:30:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-1-Dunk,0-0,0,0
Delon Wright,ATL,0022100783,1626153,45,23,22,0.511,18.11314814814815,1.5555555555555556,3.533333333333333,0.44,0.5777777777777777,1.4222222222222223,0.406,0.6888888888888889,0.8444444444444444,0.816,0.6666666666666666,2.066666666666667,2.7333333333333334,2.577777777777778,0.6888888888888889,0.9555555555555556,0.2,0.2,0.7333333333333333,1,4.377777777777778,-2,0,0,PHX,0022100783,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 19:39,Base Set,Common,2,Assist,2021-01-10 20:00:00+00:00,Detroit Pistons,35000,31388.0,0.0,2494.0,1232.0,0.0,12.0,5,0.00%,0.0,66.67,1660.0,False,False,False,False,VISIBLE,814bb4c8-4b32-4f0d-b9cb-fb75476167db,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+814bb4c8-4b32-4f0d-b9cb-fb75476167db,0.00%,2092,57,Layup,1,Base Set,Common,nan,nan,1610612756,0,PHX,,7:30 pm ET,1610612737,0,ATL,0,2022-02-03 19:30:00-05:00,Base Set-Common-2-Assist,Base Set-Common-1-Layup,0-0,0,0
Gorgui Dieng,ATL,0022100783,203476,34,16,18,0.471,9.272009803921568,1.1764705882352942,2.5588235294117645,0.46,0.5588235294117647,1.411764705882353,0.396,0.5,0.6764705882352942,0.739,0.8235294117647058,2.2058823529411766,3.0294117647058822,0.8235294117647058,0.5,0.2647058823529412,0.35294117647058826,0.11764705882352941,1.3235294117647058,0,3.411764705882353,-36,0,0,PHX,0022100783,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612756,0,PHX,,7:30 pm ET,1610612737,0,ATL,0,2022-02-03 19:30:00-05:00,nan,nan,0-0,0,0
Jalen Johnson,ATL,0022100783,1630552,13,8,5,0.615,4.494358974358975,0.6923076923076923,1.4615384615384615,0.474,0.23076923076923078,0.5384615384615384,0.429,0.3076923076923077,0.46153846153846156,0.667,0.0,1.1538461538461537,1.1538461538461537,0.07692307692307693,0.23076923076923078,0.0,0.0,0.07692307692307693,0.23076923076923078,0,1.9230769230769231,-12,0,0,PHX,0022100783,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 19:40,Base Set,Common,3,3 Pointer,2021-10-21 23:30:00+00:00,Atlanta Hawks,4000,2258.0,0.0,380.0,1364.0,0.0,2.0,70,0.00%,1.45,14.75,84.0,True,True,True,True,VISIBLE,cb7ec843-97a8-4937-bccc-d15e8ce940ff,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+cb7ec843-97a8-4937-bccc-d15e8ce940ff,0.00%,4000,70,3 Pointer,3,Base Set,Common,nan,nan,1610612756,0,PHX,,7:30 pm ET,1610612737,0,ATL,0,2022-02-03 19:30:00-05:00,Base Set-Common-3-3 Pointer,Base Set-Common-3-3 Pointer,0-0,0,0
John Collins,ATL,0022100783,1628381,45,22,23,0.489,31.60355555555556,6.355555555555555,11.8,0.539,1.2222222222222223,3.111111111111111,0.393,2.7555555555555555,3.466666666666667,0.795,1.7555555555555555,6.177777777777778,7.933333333333334,1.9777777777777779,1.1333333333333333,0.6666666666666666,1.1555555555555554,0.7777777777777778,3.066666666666667,3,16.68888888888889,47,13,0,PHX,0022100783,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 19:42,Base Set,Common,3,Dunk,2021-11-23 00:30:00+00:00,Atlanta Hawks,60000,33217.0,0.0,14260.0,16548.0,0.0,2.0,3,200.00%,0.0,0.0,2507.0,nan,nan,nan,nan,VISIBLE,04f16676-d648-4578-abf8-7f5374ba615b,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+04f16676-d648-4578-abf8-7f5374ba615b,-1.39%,3999,71,Dunk,1,Base Set,Common,nan,nan,1610612756,0,PHX,,7:30 pm ET,1610612737,0,ATL,0,2022-02-03 19:30:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-1-Dunk,0-0,0,0
Kevin Huerter,ATL,0022100783,1628989,43,21,22,0.488,28.78852713178295,4.511627906976744,9.651162790697674,0.467,1.813953488372093,4.8604651162790695,0.373,0.6511627906976745,0.813953488372093,0.8,0.4186046511627907,2.813953488372093,3.2325581395348837,2.813953488372093,1.3255813953488371,0.5813953488372093,0.3023255813953488,0.23255813953488372,2.116279069767442,0,11.488372093023257,116,1,0,PHX,0022100783,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 19:37,Base Set,Common,2,Layup,2021-02-14 00:30:00+00:00,Atlanta Hawks,40000,36135.0,0.0,2879.0,1123.0,0.0,12.0,5,-16.67%,-16.67,0.0,972.0,False,False,False,False,VISIBLE,ecc6c835-ceaa-45dd-96b3-f4a974313af3,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+ecc6c835-ceaa-45dd-96b3-f4a974313af3,0.00%,1253,71,Assist,1,Base Set,Common,nan,nan,1610612756,0,PHX,,7:30 pm ET,1610612737,0,ATL,0,2022-02-03 19:30:00-05:00,Base Set-Common-2-Layup,Base Set-Common-1-Assist,0-0,0,0
Kevin Knox II,ATL,0022100783,1628995,5,5,0,1.0,6.988666666666667,0.8,2.4,0.333,0.2,1.8,0.111,0.0,0.0,0.0,0.0,1.2,1.2,0.4,0.4,0.2,0.0,0.2,0.4,0,1.8,1,0,0,PHX,0022100783,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612756,0,PHX,,7:30 pm ET,1610612737,0,ATL,0,2022-02-03 19:30:00-05:00,nan,nan,0-0,0,0
Lance Stephenson,ATL,0022100783,202362,6,2,4,0.333,11.583333333333334,0.8333333333333334,2.1666666666666665,0.385,0.0,0.5,0.0,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,2.3333333333333335,2.5,1.8333333333333333,0.6666666666666666,0.0,0.0,0.16666666666666666,1.3333333333333333,0,1.8333333333333333,8,0,0,PHX,0022100783,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 19:43,Base Set,Common,3,3 Pointer,2022-01-06 00:30:00+00:00,Indiana Pacers,12000,8008.0,0.0,792.0,3205.0,0.0,2.0,17,0.00%,-15.0,-5.56,247.0,True,nan,nan,nan,VISIBLE,587afb38-dfe7-4f88-82ff-fa44d2000597,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+587afb38-dfe7-4f88-82ff-fa44d2000597,0.00%,12000,17,3 Pointer,3,Base Set,Common,nan,nan,1610612756,0,PHX,,7:30 pm ET,1610612737,0,ATL,0,2022-02-03 19:30:00-05:00,Base Set-Common-3-3 Pointer,Base Set-Common-3-3 Pointer,0-0,0,0
Lou Williams,ATL,0022100783,101150,36,21,15,0.583,14.660555555555554,2.5,6.222222222222222,0.402,0.7777777777777778,2.1666666666666665,0.359,1.3055555555555556,1.4722222222222223,0.887,0.2777777777777778,1.3055555555555556,1.5833333333333333,2.0277777777777777,0.7777777777777778,0.5,0.08333333333333333,0.16666666666666666,1.0,1,7.083333333333333,2,0,0,PHX,0022100783,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 19:34,Base Set,Common,2,Assist,2021-04-02 00:30:00+00:00,Atlanta Hawks,40000,29614.0,0.0,5960.0,4598.0,0.0,12.0,5,25.00%,0.0,25.0,1121.0,False,False,False,False,VISIBLE,584906a8-687c-47ce-a841-11d683ffde98,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+584906a8-687c-47ce-a841-11d683ffde98,0.00%,3999,39,Handles,1,Base Set,Common,"Thu, Feb 3",INJ - exp. back Feb 4,1610612756,0,PHX,,7:30 pm ET,1610612737,0,ATL,0,2022-02-03 19:30:00-05:00,Base Set-Common-2-Assist,Base Set-Common-1-Handles,0-0,0,0
Malcolm Hill,ATL,0022100783,1630792,3,0,3,0.0,15.283333333333333,1.6666666666666667,2.6666666666666665,0.625,1.0,1.6666666666666667,0.6,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1.3333333333333333,2.0,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,0.0,2.3333333333333335,0,5.666666666666667,10,0,0,PHX,0022100783,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612756,0,PHX,,7:30 pm ET,1610612737,0,ATL,0,2022-02-03 19:30:00-05:00,nan,nan,0-0,0,0
Onyeka Okongwu,ATL,0022100783,1630168,18,9,9,0.5,23.203333333333333,3.888888888888889,5.333333333333333,0.729,0.0,0.0,0.0,1.8888888888888888,2.611111111111111,0.723,2.2777777777777777,3.888888888888889,6.166666666666667,1.0555555555555556,1.1666666666666667,0.6111111111111112,1.5555555555555556,0.3888888888888889,3.3333333333333335,1,9.666666666666666,70,0,0,PHX,0022100783,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 19:37,Base Set,Common,2,Dunk,2021-04-03 01:00:00+00:00,Atlanta Hawks,40000,36441.0,0.0,2363.0,1235.0,0.0,12.0,7,0.00%,16.67,16.67,1234.0,False,False,True,True,VISIBLE,c180cd70-be41-4512-b3e7-204adc96b19a,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+c180cd70-be41-4512-b3e7-204adc96b19a,3.12%,4000,99,Dunk,2,Base Set,Common,nan,nan,1610612756,0,PHX,,7:30 pm ET,1610612737,0,ATL,0,2022-02-03 19:30:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,0-0,0,0
Sharife Cooper,ATL,0022100783,1630536,10,6,4,0.6,3.4899999999999998,0.3,1.4,0.214,0.1,0.6,0.167,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.3,0.1,0,0.7,-29,0,0,PHX,0022100783,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612756,0,PHX,,7:30 pm ET,1610612737,0,ATL,0,2022-02-03 19:30:00-05:00,nan,nan,0-0,0,0
Skylar Mays,ATL,0022100783,1630219,20,10,10,0.5,9.579333333333334,1.55,3.0,0.517,0.4,1.25,0.32,0.4,0.45,0.889,0.25,1.0,1.25,0.8,0.35,0.35,0.0,0.2,0.35,0,3.9,-34,1,0,PHX,0022100783,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 19:38,Base Set,Common,2,Dunk,2021-02-13 00:30:00+00:00,Atlanta Hawks,12000,11246.0,0.0,511.0,245.0,0.0,12.0,23,-4.17%,-4.17,4.55,555.0,True,False,True,True,VISIBLE,7be73d5f-c696-4b28-a94b-de9788e764f3,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+7be73d5f-c696-4b28-a94b-de9788e764f3,-4.17%,12000,23,Dunk,2,Base Set,Common,nan,nan,1610612756,0,PHX,,7:30 pm ET,1610612737,0,ATL,0,2022-02-03 19:30:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,0-0,0,0
Solomon Hill,ATL,0022100783,203524,13,7,6,0.538,10.724102564102564,0.23076923076923078,1.5384615384615385,0.15,0.15384615384615385,1.0,0.154,0.0,0.0,0.0,0.46153846153846156,1.3076923076923077,1.7692307692307692,0.9230769230769231,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.07692307692307693,1.2307692307692308,0,0.6153846153846154,41,0,0,PHX,0022100783,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 19:36,Base Set,Common,2,Assist,2021-04-13 23:30:00+00:00,Atlanta Hawks,12000,10862.0,0.0,743.0,399.0,0.0,12.0,14,0.00%,0.0,7.69,344.0,True,False,False,False,VISIBLE,852f1c1b-c82a-4f18-aeb2-817e83b0afcd,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+852f1c1b-c82a-4f18-aeb2-817e83b0afcd,0.00%,12000,14,Assist,2,Base Set,Common,nan,nan,1610612756,0,PHX,,7:30 pm ET,1610612737,0,ATL,0,2022-02-03 19:30:00-05:00,Base Set-Common-2-Assist,Base Set-Common-2-Assist,0-0,0,0
Timothe Luwawu-Cabarrot,ATL,0022100783,1627789,33,17,16,0.515,13.216868686868688,1.4242424242424243,3.606060606060606,0.395,0.9090909090909091,2.515151515151515,0.361,0.5151515151515151,0.6060606060606061,0.85,0.24242424242424243,1.1515151515151516,1.393939393939394,0.7575757575757576,0.3939393939393939,0.3333333333333333,0.09090909090909091,0.15151515151515152,1.393939393939394,0,4.2727272727272725,-47,0,0,PHX,0022100783,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612756,0,PHX,,7:30 pm ET,1610612737,0,ATL,0,2022-02-03 19:30:00-05:00,nan,nan,0-0,0,0
Trae Young,ATL,0022100783,1629027,45,22,23,0.489,34.53648148148148,9.28888888888889,20.555555555555557,0.452,2.933333333333333,7.8,0.376,6.222222222222222,6.955555555555556,0.895,0.6444444444444445,3.422222222222222,4.066666666666666,9.266666666666667,4.2,1.0444444444444445,0.08888888888888889,1.3777777777777778,1.6444444444444444,5,27.733333333333334,60,23,0,PHX,0022100783,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 19:42,Base Set,Common,3,Assist,2021-10-25 23:30:00+00:00,Atlanta Hawks,60000,37847.0,0.0,10951.0,13683.0,0.0,2.0,3,0.00%,0.0,0.0,2539.0,nan,nan,nan,nan,VISIBLE,50cb5544-a930-4262-a248-ef88c4d8963f,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+50cb5544-a930-4262-a248-ef88c4d8963f,0.00%,2978,492,Handles,1,Base Set,Common,nan,nan,1610612756,0,PHX,,7:30 pm ET,1610612737,0,ATL,0,2022-02-03 19:30:00-05:00,Base Set-Common-3-Assist,Base Set-Common-1-Handles,0-0,0,0
Wes Iwundu,ATL,0022100783,1628411,3,2,1,0.667,27.405555555555555,2.6666666666666665,6.0,0.444,1.0,1.6666666666666667,0.6,1.0,1.3333333333333333,0.75,1.0,3.3333333333333335,4.333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,2.6666666666666665,1,7.333333333333333,0,0,0,PHX,0022100783,home,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612756,0,PHX,,7:30 pm ET,1610612737,0,ATL,0,2022-02-03 19:30:00-05:00,nan,nan,0-0,0,0
Ade Murkey,SAC,0022100785,1630278,1,0,1,0.0,1.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1,0,0,GSW,0022100785,away,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612758,0,SAC,,10:00 pm ET,1610612744,0,GSW,0,2022-02-03 22:00:00-05:00,nan,nan,0-0,0,0
Alex Len,SAC,0022100785,203458,31,12,19,0.387,17.09021505376344,2.5483870967741935,4.870967741935484,0.523,0.1935483870967742,0.6129032258064516,0.316,1.1612903225806452,1.8064516129032258,0.643,1.5483870967741935,3.2580645161290325,4.806451612903226,1.1612903225806452,1.2258064516129032,0.3548387096774194,0.8064516129032258,0.3870967741935484,2.806451612903226,1,6.451612903225806,-74,2,0,GSW,0022100785,away,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 19:43,Base Set,Common,3,Dunk,2021-12-12 01:00:00+00:00,Sacramento Kings,60000,25574.0,0.0,10255.0,28709.0,0.0,2.0,3,0.00%,0.0,0.0,1507.0,nan,nan,nan,nan,VISIBLE,4eac80af-adca-4378-b1c8-498f525bf101,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+4eac80af-adca-4378-b1c8-498f525bf101,10.00%,12000,11,Dunk,2,Base Set,Common,nan,nan,1610612758,0,SAC,,10:00 pm ET,1610612744,0,GSW,0,2022-02-03 22:00:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-2-Dunk,0-0,0,0
Buddy Hield,SAC,0022100785,1627741,53,19,34,0.358,28.818113207547167,4.90566037735849,12.81132075471698,0.383,3.339622641509434,9.11320754716981,0.366,1.509433962264151,1.7358490566037736,0.87,0.7924528301886793,3.2830188679245285,4.0754716981132075,1.9622641509433962,1.6226415094339623,0.8867924528301887,0.2830188679245283,0.5660377358490566,2.056603773584906,1,14.660377358490566,-139,0,0,GSW,0022100785,away,nan,nan,nan,nan,nan,nan,None,None,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-02-03 19:38,Base Set,Common,2,Layup,2021-02-04 03:00:00+00:00,Sacramento Kings,40000,36391.0,0.0,2605.0,1067.0,0.0,12.0,10,0.00%,0.0,-9.09,609.0,False,False,False,False,VISIBLE,0de2f715-2fb5-41f7-8963-c006e2860f80,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+0de2f715-2fb5-41f7-8963-c006e2860f80,0.00%,3999,70,Dunk,1,Base Set,Common,nan,nan,1610612758,0,SAC,,10:00 pm ET,1610612744,0,GSW,0,2022-02-03 22:00:00-05:00,Base Set-Common-2-Layup,Base Set-Common-1-Dunk,0-0,0,0
