name,team,game_id,player_id_avg,gp,w,l,w_pct,min_avg,fgm_avg,fga_avg,fg_pct_avg,fg3m_avg,fg3a_avg,fg3_pct_avg,ftm_avg,fta_avg,ft_pct_avg,oreb_avg,dreb_avg,reb_avg,ast_avg,tov_avg,stl_avg,blk_avg,blka,pf_avg,pfd,pts_avg,plus_minus_avg,dd2,td3,opp_avg,game_id_avg,awayorhome,status,player_id,jersey_num,position,starter,on_court,played,notplayingreason,notplayingdescription,ast,blk,blkr,fga,fgm,fg_pct,pfoff,foulsdrawn,pf,pftech,fta,ftm,ft_pct,minus,min,plus,plus_minus,pts,pts_fastbreak,pts_paint,pts_2nd_chance,dreb,oreb,reb,stl,fg3a,fg3m,fg3_pct,tov,fg2a,fg2m,fg2_pct,opp,date_updated_est,set_easy,tier_easy,series_easy,play_easy,date_moment,team_TS,count_easy,owned,unique_owners,in_packs,minted,ts_held,cs,low_ask_easy,4hchange_easy,24h,7d,listings,tsd,rookie_premiere,rookie_mint,rookie_year,edition_state,play_id,set_id,ts_link,4hchange_hard,count_hard,low_ask_hard,play_hard,series_hard,set_hard,tier_hard,injury_updated,injury_status,away_id,away_score,away_team,game_clock,game_status,home_id,home_score,home_team,period,start_time,easy_moment,hard_moment,score,differential,fgm_proj,ftm_proj,fgm+ftm_proj,_proj,fgm+ftm
Neemias Queta,SAC,0022100780,1629674,10,2,8,0.2,5.599166666666667,0.9,2.3,0.391,0.0,0.0,0.0,0.3,0.5,0.6,1.1,0.8,1.9,0.4,0.4,0.1,0.4,0.3,1.1,0,2.1,-5,0,0,BKN,0022100780,home,ACTIVE,1629674.0,88,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BKN,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,nan,nan,101-112,-11,0,0,0,0,0
Richaun Holmes,SAC,0022100780,1626158,35,12,23,0.343,25.779,5.085714285714285,7.428571428571429,0.685,0.05714285714285714,0.14285714285714285,0.4,1.7428571428571429,2.2857142857142856,0.763,2.342857142857143,5.771428571428571,8.114285714285714,1.1428571428571428,1.2571428571428571,0.4,1.0285714285714285,0.5142857142857142,3.0,2,11.971428571428572,-119,8,0,BKN,0022100780,home,ACTIVE,1626158.0,22,C,Starter,-,1,nan,nan,1,1,1,8,3,0.375,0,2.0,1,0,4,3,0.75,52,20.9,52,0,9,0,6,5,6,3,9,0,1,0,0.0,1,7,3,0.428571428571429,BKN,2022-02-03 03:50,Base Set,Common,3,Dunk,2021-10-21 02:00:00+00:00,Sacramento Kings,60000,36152.0,0.0,13992.0,14062.0,0.0,2.0,3,0.00%,0.0,0.0,2565.0,nan,nan,nan,nan,VISIBLE,804e8832-7c19-4106-bd43-86c94bdb82d1,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+804e8832-7c19-4106-bd43-86c94bdb82d1,0.00%,499,200,Dunk,2,Metallic Gold LE,Rare,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,Base Set-Common-3-Dunk,Metallic Gold LE-Rare-2-Dunk,101-112,-11,3,3,6,0,6
Robert Woodard II,SAC,0022100780,1630218,11,0,11,0.0,3.1645454545454546,0.09090909090909091,1.0909090909090908,0.083,0.09090909090909091,0.2727272727272727,0.333,0.18181818181818182,0.18181818181818182,1.0,0.36363636363636365,0.5454545454545454,0.9090909090909091,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,0,0.45454545454545453,18,0,0,BKN,0022100780,home,ACTIVE,1630218.0,17,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BKN,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,nan,nan,101-112,-11,0,0,0,0,0
Terence Davis,SAC,0022100780,1629056,30,11,19,0.367,17.877055555555554,3.7666666666666666,8.9,0.423,1.6333333333333333,4.966666666666667,0.329,1.2,1.4666666666666666,0.818,0.36666666666666664,2.7666666666666666,3.1333333333333333,1.3333333333333333,1.1,0.8333333333333334,0.36666666666666664,0.4666666666666667,2.3333333333333335,1,10.366666666666667,60,0,0,BKN,0022100780,home,INACTIVE,1629056.0,3,nan,Bench,-,0,INACTIVE_INJURY,Right Wrist; ECU Tendon Injury ,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BKN,2022-02-03 03:52,Base Set,Common,3,Assist,2021-12-02 03:30:00+00:00,Sacramento Kings,60000,28873.0,0.0,13857.0,21690.0,0.0,2.0,3,0.00%,0.0,0.0,1614.0,nan,nan,nan,nan,VISIBLE,bbeabc7c-ad2b-4b37-9075-012bb6590c64,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+bbeabc7c-ad2b-4b37-9075-012bb6590c64,0.00%,1535,255,Dunk,1,Base Set,Common,"Tue, Feb 1",INJ - exp. back May 1,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,Base Set-Common-3-Assist,Base Set-Common-1-Dunk,101-112,-11,0,0,0,0,0
Tristan Thompson,SAC,0022100780,202684,30,11,19,0.367,15.150055555555555,2.533333333333333,5.033333333333333,0.503,0.03333333333333333,0.03333333333333333,1.0,1.0666666666666667,2.0,0.533,2.4,2.966666666666667,5.366666666666666,0.6,0.9666666666666667,0.36666666666666664,0.4,0.6333333333333333,1.7333333333333334,1,6.166666666666667,-53,1,0,BKN,0022100780,home,ACTIVE,202684.0,13,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,BKN,2022-02-03 03:51,Base Set,Common,3,Dunk,2021-10-31 19:30:00+00:00,Sacramento Kings,60000,35669.0,0.0,14060.0,15018.0,0.0,2.0,3,0.00%,0.0,50.0,2406.0,nan,nan,nan,nan,VISIBLE,e443910c-41cc-438b-a6cb-de02bd321556,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+e443910c-41cc-438b-a6cb-de02bd321556,0.00%,12000,10,Dunk,2,Base Set,Common,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-2-Dunk,101-112,-11,0,0,0,0,0
Tyrese Haliburton,SAC,0022100780,1630169,49,19,30,0.388,34.29734693877551,5.3061224489795915,11.46938775510204,0.463,2.0816326530612246,4.979591836734694,0.418,1.6734693877551021,2.020408163265306,0.828,0.7346938775510204,3.0816326530612246,3.816326530612245,7.26530612244898,2.204081632653061,1.6734693877551021,0.673469387755102,0.5306122448979592,1.3877551020408163,2,14.36734693877551,-225,13,0,BKN,0022100780,home,ACTIVE,1630169.0,0,PG,Starter,-,1,nan,nan,11,0,2,15,5,0.333333333333333,0,1.0,0,0,1,1,1.0,83,39.63333333333333,94,11,12,0,4,0,2,0,2,4,6,1,0.166666666666667,0,9,4,0.444444444444444,BKN,2022-02-03 03:53,Base Set,Common,3,Layup,2021-12-19 23:00:00+00:00,Sacramento Kings,9999,5984.0,0.0,814.0,3207.0,0.0,2.0,17,-10.53%,0.0,13.33,270.0,nan,nan,nan,nan,VISIBLE,140bbdd6-8c52-4881-828f-7f3e9f3684d2,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+140bbdd6-8c52-4881-828f-7f3e9f3684d2,-3.33%,4000,290,Jump Shot,2,Base Set,Common,nan,nan,1610612751,101,BKN,,Final,1610612758,112,SAC,4,2022-02-02 22:00:00-05:00,Base Set-Common-3-Layup,Base Set-Common-2-Jump Shot,101-112,-11,5,1,6,0,6
Anfernee Simons,POR,0022100781,1629014,46,21,25,0.457,28.43326086956522,5.6521739130434785,12.891304347826088,0.438,2.8260869565217392,7.130434782608695,0.396,1.5434782608695652,1.7173913043478262,0.899,0.43478260869565216,2.217391304347826,2.652173913043478,3.652173913043478,1.7608695652173914,0.5,0.13043478260869565,0.5652173913043478,2.0,1,15.673913043478262,-5,2,0,LAL,0022100781,away,ACTIVE,1629014.0,1,PG,Starter,-,1,nan,nan,3,0,1,18,7,0.388888888888889,0,2.0,4,0,3,2,0.666666666666666,75,35.56666666666667,73,-2,19,5,8,0,1,1,2,1,10,3,0.3,1,8,4,0.5,LAL,2022-02-03 03:51,Base Set,Common,3,Handles,2021-11-01 23:00:00+00:00,Portland Trail Blazers,60000,36324.0,0.0,13405.0,13751.0,0.0,2.0,3,0.00%,0.0,0.0,1793.0,nan,nan,nan,nan,VISIBLE,f5eac8fc-3c0f-428c-abef-841f1f8f4b19,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+f5eac8fc-3c0f-428c-abef-841f1f8f4b19,-4.76%,12000,40,Dunk,2,Base Set,Common,nan,nan,1610612757,94,POR,,Final,1610612747,99,LAL,4,2022-02-02 22:30:00-05:00,Base Set-Common-3-Handles,Base Set-Common-2-Dunk,99-94,5,7,2,9,0,9
Ben McLemore,POR,0022100781,203463,35,14,21,0.4,17.424333333333333,2.942857142857143,7.2,0.409,2.3142857142857145,5.771428571428571,0.401,0.5714285714285714,0.7428571428571429,0.769,0.22857142857142856,1.1714285714285715,1.4,0.7714285714285715,0.6285714285714286,0.34285714285714286,0.11428571428571428,0.22857142857142856,1.4857142857142858,0,8.771428571428572,-119,0,0,LAL,0022100781,away,ACTIVE,203463.0,23,nan,Bench,-,1,nan,nan,0,0,0,9,1,0.111111111111111,0,0.0,2,0,0,0,0.0,34,17.316666666666666,30,-4,2,2,2,0,2,0,2,0,5,0,0.0,0,4,1,0.25,LAL,2022-02-03 03:34,Base Set,Common,2,3 Pointer,2021-04-11 00:30:00+00:00,Los Angeles Lakers,40000,29569.0,0.0,5975.0,4599.0,0.0,12.0,5,-16.67%,-16.67,0.0,837.0,False,False,False,False,VISIBLE,43418d42-99fd-45e7-903e-b236e5dff356,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+43418d42-99fd-45e7-903e-b236e5dff356,0.00%,12000,15,3 Pointer,2,2021 NBA Playoffs,Common,nan,nan,1610612757,94,POR,,Final,1610612747,99,LAL,4,2022-02-02 22:30:00-05:00,Base Set-Common-2-3 Pointer,2021 NBA Playoffs-Common-2-3 Pointer,99-94,5,1,0,1,0,1
Brandon Williams,POR,0022100781,1630314,2,0,2,0.0,5.875,1.0,1.5,0.667,0.0,0.0,0.0,2.0,3.5,0.571,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,4.0,20,0,0,LAL,0022100781,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612757,94,POR,,Final,1610612747,99,LAL,4,2022-02-02 22:30:00-05:00,nan,nan,99-94,5,0,0,0,0,0
CJ Elleby,POR,0022100781,1629604,28,11,17,0.393,11.153571428571428,1.3928571428571428,3.2142857142857144,0.433,0.5,1.5714285714285714,0.318,0.5357142857142857,0.6428571428571429,0.833,0.6428571428571429,1.5357142857142858,2.1785714285714284,0.8214285714285714,0.39285714285714285,0.5,0.10714285714285714,0.07142857142857142,1.4285714285714286,0,3.8214285714285716,-78,0,0,LAL,0022100781,away,ACTIVE,1629604.0,16,nan,Bench,-,1,nan,nan,0,0,0,2,1,0.5,0,0.0,3,0,0,0,0.0,15,9.116666666666667,12,-3,2,2,2,0,1,2,3,0,0,0,0.0,0,2,1,0.5,LAL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612757,94,POR,,Final,1610612747,99,LAL,4,2022-02-02 22:30:00-05:00,nan,nan,99-94,5,1,0,1,0,1
CJ McCollum,POR,0022100781,203468,34,15,19,0.441,35.35372549019608,8.058823529411764,18.323529411764707,0.44,3.2058823529411766,8.0,0.401,1.3529411764705883,1.9411764705882353,0.697,0.9411764705882353,3.323529411764706,4.264705882352941,4.470588235294118,2.0294117647058822,1.0,0.6176470588235294,0.8235294117647058,2.2058823529411766,2,20.676470588235293,-75,1,0,LAL,0022100781,away,ACTIVE,203468.0,3,SG,Starter,-,1,nan,nan,3,0,1,17,5,0.29411764705882404,0,3.0,2,0,2,1,0.5,73,33.983333333333334,65,-8,15,0,2,3,6,2,8,2,7,4,0.5714285714285711,2,10,1,0.1,LAL,2022-02-03 03:38,Base Set,Common,2,Handles,2021-01-12 03:00:00+00:00,Portland Trail Blazers,40000,35467.0,0.0,2802.0,1775.0,0.0,12.0,7,-12.50%,-12.5,0.0,1692.0,False,False,False,False,VISIBLE,b2cf1101-71d8-4870-992f-1b5e2cd937e7,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+b2cf1101-71d8-4870-992f-1b5e2cd937e7,-12.87%,3999,88,Dunk,1,Base Set,Common,nan,nan,1610612757,94,POR,,Final,1610612747,99,LAL,4,2022-02-02 22:30:00-05:00,Base Set-Common-2-Handles,Base Set-Common-1-Dunk,99-94,5,5,1,6,0,6
Cameron McGriff,POR,0022100781,1630787,3,0,3,0.0,15.322222222222223,1.6666666666666667,4.666666666666667,0.357,0.6666666666666666,2.0,0.333,0.6666666666666666,0.6666666666666666,1.0,2.0,3.0,5.0,1.0,0.0,0.0,0.3333333333333333,0.0,2.3333333333333335,0,4.666666666666667,8,0,0,LAL,0022100781,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612757,94,POR,,Final,1610612747,99,LAL,4,2022-02-02 22:30:00-05:00,nan,nan,99-94,5,0,0,0,0,0
Cody Zeller,POR,0022100781,203469,27,13,14,0.481,13.130925925925927,1.8888888888888888,3.3333333333333335,0.567,0.0,0.14814814814814814,0.0,1.4074074074074074,1.8148148148148149,0.776,1.8518518518518519,2.7777777777777777,4.62962962962963,0.8148148148148148,0.7037037037037037,0.2962962962962963,0.2222222222222222,0.5185185185185185,2.074074074074074,1,5.185185185185185,-28,0,0,LAL,0022100781,away,INACTIVE,203469.0,40,nan,Bench,-,0,INACTIVE_INJURY,Right Knee; recovery,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,LAL,2022-02-03 03:38,Base Set,Common,2,Dunk,2021-01-31 01:00:00+00:00,Charlotte Hornets,40000,35477.0,0.0,2785.0,1798.0,0.0,12.0,8,-11.11%,-11.11,14.29,1769.0,False,False,False,False,VISIBLE,8d4782e6-a99c-4957-89f3-c8a8d53ea631,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+8d4782e6-a99c-4957-89f3-c8a8d53ea631,0.00%,3999,89,Dunk,1,Base Set,Common,"Tue, Jan 25",INJ - exp. back Mar 23,1610612757,94,POR,,Final,1610612747,99,LAL,4,2022-02-02 22:30:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-1-Dunk,99-94,5,0,0,0,0,0
Damian Lillard,POR,0022100781,203081,29,12,17,0.414,36.420344827586206,7.655172413793103,19.03448275862069,0.402,3.1724137931034484,9.793103448275861,0.324,5.482758620689655,6.241379310344827,0.878,0.4482758620689655,3.689655172413793,4.137931034482759,7.310344827586207,2.8620689655172415,0.5862068965517241,0.3793103448275862,0.7586206896551724,1.2758620689655173,5,23.96551724137931,-30,8,0,LAL,0022100781,away,INACTIVE,203081.0,0,nan,Bench,-,0,INACTIVE_INJURY,Core; muscle recovery,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,LAL,2022-02-03 03:52,Base Set,Common,3,Layup,2021-11-10 03:00:00+00:00,Portland Trail Blazers,60000,36938.0,0.0,11860.0,13994.0,0.0,2.0,3,0.00%,0.0,0.0,3033.0,nan,nan,nan,nan,VISIBLE,0e2791d6-3214-41d4-ac9e-dec8a0fc8263,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+0e2791d6-3214-41d4-ac9e-dec8a0fc8263,0.00%,1433,470,Dunk,1,Base Set,Common,"Wed, Jan 12",INJ - exp. back Mar 15,1610612757,94,POR,,Final,1610612747,99,LAL,4,2022-02-02 22:30:00-05:00,Base Set-Common-3-Layup,Base Set-Common-1-Dunk,99-94,5,0,0,0,0,0
Dennis Smith Jr.,POR,0022100781,1628372,33,14,19,0.424,16.953838383838384,2.1515151515151514,5.151515151515151,0.418,0.18181818181818182,0.8181818181818182,0.222,1.0909090909090908,1.6363636363636365,0.667,0.5151515151515151,1.8484848484848484,2.3636363636363638,3.3333333333333335,1.3636363636363635,1.0606060606060606,0.3333333333333333,0.5757575757575758,1.3636363636363635,1,5.575757575757576,-123,0,0,LAL,0022100781,away,ACTIVE,1628372.0,10,nan,Bench,-,1,nan,nan,2,0,0,5,1,0.2,0,2.0,0,0,5,2,0.4,37,16.849166666666665,37,0,4,0,2,1,1,2,3,0,0,0,0.0,0,5,1,0.2,LAL,2022-02-03 03:37,Base Set,Common,2,Dunk,2021-02-27 01:00:00+00:00,Detroit Pistons,40000,35224.0,0.0,3369.0,1594.0,0.0,12.0,4,0.00%,0.0,0.0,2225.0,False,False,False,False,VISIBLE,16d948b7-adb5-4771-992d-746a64447dc6,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+16d948b7-adb5-4771-992d-746a64447dc6,0.00%,2987,36,Handles,1,Base Set,Common,nan,nan,1610612757,94,POR,,Final,1610612747,99,LAL,4,2022-02-02 22:30:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-1-Handles,99-94,5,1,2,3,0,3
Greg Brown III,POR,0022100781,1630535,21,8,13,0.381,5.04047619047619,0.8571428571428571,1.8571428571428572,0.462,0.0,0.3333333333333333,0.0,0.2857142857142857,0.6190476190476191,0.462,0.47619047619047616,0.8571428571428571,1.3333333333333333,0.23809523809523808,0.3333333333333333,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.7142857142857143,0,2.0,-40,0,0,LAL,0022100781,away,ACTIVE,1630535.0,4,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,LAL,2022-02-03 03:29,Hustle and Show,Common,3,Dunk,2021-11-24 03:00:00+00:00,Portland Trail Blazers,18000,16487.0,0.0,1513.0,10.0,0.0,2.0,14,0.00%,7.69,27.27,751.0,nan,nan,True,True,VISIBLE,a4059eb9-9e9a-46c3-8192-55f4ce2e8257,78e6e101-ef35-498a-96a1-b6fa87be375c,https://nbatopshot.com/listings/p2p/78e6e101-ef35-498a-96a1-b6fa87be375c+a4059eb9-9e9a-46c3-8192-55f4ce2e8257,0.00%,4000,51,Dunk,3,Base Set,Common,nan,nan,1610612757,94,POR,,Final,1610612747,99,LAL,4,2022-02-02 22:30:00-05:00,Hustle and Show-Common-3-Dunk,Base Set-Common-3-Dunk,99-94,5,0,0,0,0,0
Jarron Cumberland,POR,0022100781,1629600,3,0,3,0.0,4.105555555555555,0.3333333333333333,0.6666666666666666,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0,0.6666666666666666,9,0,0,LAL,0022100781,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612757,94,POR,,Final,1610612747,99,LAL,4,2022-02-02 22:30:00-05:00,nan,nan,99-94,5,0,0,0,0,0
Jusuf Nurkic,POR,0022100781,203994,49,21,28,0.429,27.666326530612245,5.591836734693878,10.306122448979592,0.543,0.24489795918367346,1.0,0.245,3.204081632653061,4.673469387755102,0.686,2.795918367346939,7.938775510204081,10.73469387755102,2.673469387755102,2.5306122448979593,1.163265306122449,0.5918367346938775,0.7142857142857143,3.36734693877551,4,14.63265306122449,10,24,0,LAL,0022100781,away,ACTIVE,203994.0,27,C,Starter,-,1,nan,nan,4,1,2,15,7,0.466666666666667,0,5.0,4,0,3,0,0.0,71,35.80083333333333,71,0,16,0,10,3,8,5,13,1,3,2,0.666666666666666,3,12,5,0.416666666666667,LAL,2022-02-03 03:39,Base Set,Common,2,Block,2021-01-14 03:00:00+00:00,Portland Trail Blazers,40000,35816.0,0.0,3310.0,926.0,0.0,12.0,12,-7.69%,-7.69,0.0,1329.0,False,False,False,False,VISIBLE,1c3ab8bf-df99-414c-ab22-fd073b62e8e8,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1c3ab8bf-df99-414c-ab22-fd073b62e8e8,3.88%,2680,107,Dunk,1,Base Set,Common,nan,nan,1610612757,94,POR,,Final,1610612747,99,LAL,4,2022-02-02 22:30:00-05:00,Base Set-Common-2-Block,Base Set-Common-1-Dunk,99-94,5,7,0,7,0,7
Keljin Blevins,POR,0022100781,1629833,9,3,6,0.333,5.172407407407408,0.5555555555555556,1.5555555555555556,0.357,0.4444444444444444,1.1111111111111112,0.4,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.0,0.0,0.0,0.2222222222222222,0,1.5555555555555556,-41,0,0,LAL,0022100781,away,ACTIVE,1629833.0,21,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,LAL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612757,94,POR,,Final,1610612747,99,LAL,4,2022-02-02 22:30:00-05:00,nan,nan,99-94,5,0,0,0,0,0
Larry Nance Jr.,POR,0022100781,1626204,37,14,23,0.378,23.203153153153153,2.7567567567567566,5.351351351351352,0.515,0.5135135135135135,1.6756756756756757,0.306,0.8648648648648649,1.3243243243243243,0.653,1.5675675675675675,4.081081081081081,5.648648648648648,1.972972972972973,0.7297297297297297,1.027027027027027,0.35135135135135137,0.24324324324324326,1.8108108108108107,1,6.891891891891892,-50,0,0,LAL,0022100781,away,INACTIVE,1626204.0,11,nan,Bench,-,0,INACTIVE_INJURY,Right Knee; inflammation,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,LAL,2022-02-03 03:40,Base Set,Common,2,Dunk,2021-01-23 00:30:00+00:00,Cleveland Cavaliers,35000,31579.0,0.0,2821.0,690.0,0.0,12.0,5,0.00%,0.0,25.0,2412.0,False,False,False,False,VISIBLE,59770a29-6764-45e2-96d7-682ba3ae5cd5,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+59770a29-6764-45e2-96d7-682ba3ae5cd5,0.00%,1500,39,Dunk,1,Base Set,Common,"Tue, Feb 1",INJ - exp. back Feb 4,1610612757,94,POR,,Final,1610612747,99,LAL,4,2022-02-02 22:30:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-1-Dunk,99-94,5,0,0,0,0,0
Nassir Little,POR,0022100781,1629642,42,19,23,0.452,25.913531746031747,3.4523809523809526,7.5,0.46,1.2142857142857142,3.6666666666666665,0.331,1.6428571428571428,2.238095238095238,0.734,1.380952380952381,4.238095238095238,5.619047619047619,1.2857142857142858,0.9523809523809523,0.5952380952380952,0.8571428571428571,0.3333333333333333,1.9523809523809523,2,9.761904761904763,-23,3,0,LAL,0022100781,away,INACTIVE,1629642.0,9,nan,Bench,-,0,INACTIVE_INJURY,Left Shoulder; surgery,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,LAL,2022-02-03 03:51,Base Set,Common,3,Dunk,2021-11-11 02:00:00+00:00,Portland Trail Blazers,60000,33674.0,0.0,15123.0,15522.0,0.0,2.0,3,0.00%,0.0,0.0,2130.0,nan,nan,nan,nan,VISIBLE,d21131e3-0dd0-4717-b83a-c25c3823cbe1,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+d21131e3-0dd0-4717-b83a-c25c3823cbe1,3.03%,12000,34,Dunk,2,Base Set,Common,"Tue, Feb 1",Out for the season,1610612757,94,POR,,Final,1610612747,99,LAL,4,2022-02-02 22:30:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-2-Dunk,99-94,5,0,0,0,0,0
